Date,Open,High,Low,Close,Volume,Adj Close
31/05/2011,4672.3,4717.4,4671.3,4708.3,0,4708.3
30/05/2011,4684.6,4685.1,4660.4,4667.5,0,4667.5
27/05/2011,4659.2,4688,4650.1,4684,0,4684
26/05/2011,4600.9,4660.2,4600.1,4660.2,0,4660.2
25/05/2011,4633.5,4633.5,4582.7,4584.7,0,4584.7
24/05/2011,4638.1,4639.9,4595.7,4628.8,0,4628.8
23/05/2011,4720.3,4720.3,4643,4643,0,4643
20/05/2011,4744.9,4745.2,4726.6,4732.2,0,4732.2
19/05/2011,4705,4763.9,4704.8,4756.4,0,4756.4
18/05/2011,4680.8,4706.3,4677.6,4693.7,0,4693.7
17/05/2011,4658.5,4685.4,4650.2,4683.9,0,4683.9
16/05/2011,4692.5,4693.1,4641.4,4650,0,4650
13/05/2011,4699.2,4714,4675.4,4711.4,0,4711.4
12/05/2011,4755.2,4755.4,4696.1,4696.1,0,4696.1
11/05/2011,4739.6,4784.6,4739.6,4780.2,0,4780.2
10/05/2011,4761.3,4782.6,4725.8,4725.8,0,4725.8
9/05/2011,4752.9,4795.9,4752.7,4756.8,0,4756.8
6/05/2011,4734,4761.7,4713.4,4743,0,4743
5/05/2011,4736.1,4756.3,4716.9,4753.7,0,4753.7
4/05/2011,4780.1,4780.1,4730.2,4740.1,0,4740.1
3/05/2011,4811.1,4811.1,4769.7,4784.6,0,4784.6
2/05/2011,4826.3,4835.5,4765.1,4825.3,0,4825.3
29/04/2011,4875.1,4875.2,4794.8,4823.2,0,4823.2
28/04/2011,4877.9,4910.2,4871.8,4873,0,4873
27/04/2011,4919.3,4930.6,4869.7,4872.9,0,4872.9
21/04/2011,4871.5,4915.5,4870.3,4913.8,723050600,4913.8
20/04/2011,4802.1,4859,4802.1,4859,0,4859
19/04/2011,4845.6,4845.6,4788.6,4793.3,0,4793.3
18/04/2011,4852.6,4881.2,4840.2,4861.9,0,4861.9
15/04/2011,4880.7,4890.2,4852.1,4852.1,0,4852.1
14/04/2011,4897.7,4902.4,4860.4,4884.2,0,4884.2
13/04/2011,4886.7,4919.5,4876.2,4911,0,4911
12/04/2011,4961.1,4966.5,4889.7,4898.7,0,4898.7
11/04/2011,4943.3,4976.4,4940.7,4971.2,0,4971.2
8/04/2011,4904,4941.6,4902.1,4940.6,0,4940.6
7/04/2011,4914.4,4924,4899.8,4908.1,0,4908.1
6/04/2011,4898.8,4913.2,4890.2,4912.9,0,4912.9
5/04/2011,4892.7,4905.4,4891.5,4900.1,0,4900.1
4/04/2011,4868.6,4902.4,4868.6,4886.8,0,4886.8
1/04/2011,4836.1,4878.8,4836.1,4861.8,0,4861.8
31/03/2011,4828.7,4845.8,4813,4837.9,0,4837.9
30/03/2011,4763.2,4839.2,4763.2,4822.2,0,4822.2
29/03/2011,4730.6,4758.3,4721.5,4755.8,0,4755.8
28/03/2011,4733.4,4743.3,4723.7,4733.6,0,4733.6
25/03/2011,4705.4,4763,4705.4,4742.6,0,4742.6
24/03/2011,4660,4699.6,4660,4699.6,0,4699.6
23/03/2011,4640.8,4665.7,4637.5,4652.4,0,4652.4
22/03/2011,4648.9,4677,4636.7,4643.4,0,4643.4
21/03/2011,4625.3,4643.1,4606.4,4642.8,0,4642.8
18/03/2011,4571.4,4633.8,4563.4,4626.4,0,4626.4
17/03/2011,4546.6,4560.9,4477.4,4555.3,0,4555.3
16/03/2011,4532.7,4582.2,4528.3,4558.2,0,4558.2
15/03/2011,4624,4626.1,4479.7,4528.7,0,4528.7
14/03/2011,4634.8,4634.8,4564.1,4626.4,0,4626.4
11/03/2011,4685.9,4686.7,4630.7,4644.8,0,4644.8
10/03/2011,4761.5,4773.3,4697.1,4699.7,0,4699.7
9/03/2011,4806.7,4808,4758.6,4767.8,0,4767.8
8/03/2011,4795.4,4814.1,4772.5,4808.2,0,4808.2
7/03/2011,4850.7,4852.4,4792.3,4797.9,0,4797.9
4/03/2011,4821.5,4864.3,4821.2,4864.3,0,4864.3
3/03/2011,4806.4,4814,4791.4,4806.4,0,4806.4
2/03/2011,4817.4,4817.7,4779.4,4803.2,0,4803.2
1/03/2011,4839.7,4856.7,4826.4,4826.4,0,4826.4
28/02/2011,4839.7,4840.4,4815.4,4831.7,0,4831.7
25/02/2011,4803.5,4845.9,4799.2,4836.5,0,4836.5
24/02/2011,4839.4,4839.7,4803.4,4809.3,0,4809.3
23/02/2011,4848.2,4854.4,4831.5,4845.9,0,4845.9
22/02/2011,4914.2,4917.1,4853,4856.7,0,4856.7
21/02/2011,4923.4,4924.3,4881.6,4900,0,4900
18/02/2011,4929,4938.8,4925,4936.7,0,4936.7
17/02/2011,4934,4944.4,4932.4,4938.4,0,4938.4
16/02/2011,4924,4939.7,4918.2,4930.2,0,4930.2
15/02/2011,4936.5,4938.9,4919.2,4931,743563600,4931
14/02/2011,4891.6,4938.2,4885.1,4935.8,794180000,4935.8
11/02/2011,4914.4,4914.4,4880.9,4880.9,0,4880.9
10/02/2011,4901.6,4915,4901.4,4914.4,0,4914.4
9/02/2011,4900,4931.2,4899.2,4904.8,0,4904.8
8/02/2011,4876.1,4892.9,4875.3,4890.4,0,4890.4
7/02/2011,4860.1,4869.6,4859.5,4868.5,0,4868.5
4/02/2011,4826,4870.2,4825.2,4862.7,0,4862.7
3/02/2011,4803.1,4824.7,4792,4820.6,0,4820.6
2/02/2011,4768.6,4807.6,4768.6,4796.5,0,4796.5
1/02/2011,4759.1,4767.1,4751.8,4752.1,0,4752.1
31/01/2011,4757.9,4758.1,4717.6,4753.9,0,4753.9
28/01/2011,4803.4,4805.6,4755.8,4774.9,0,4774.9
27/01/2011,4812.2,4815.3,4797.6,4806.1,0,4806.1
25/01/2011,4789.5,4825.4,4789.5,4807.8,826601000,4807.8
24/01/2011,4755.4,4792.9,4750.2,4786,0,4786
21/01/2011,4777.3,4795.5,4740.5,4755.7,0,4755.7
20/01/2011,4822.1,4822.6,4780,4783.7,0,4783.7
19/01/2011,4804.4,4839.2,4789.6,4834.6,0,4834.6
18/01/2011,4762.4,4809.3,4761,4801.8,0,4801.8
17/01/2011,4802.7,4805.8,4755,4763.1,0,4763.1
14/01/2011,4789.4,4802.8,4784.3,4801.5,0,4801.5
13/01/2011,4736.9,4795.2,4736.6,4795.2,0,4795.2
12/01/2011,4718.8,4724.2,4707.5,4724.2,0,4724.2
11/01/2011,4709.3,4714,4692.2,4710.7,0,4710.7
10/01/2011,4702.2,4714.6,4686.5,4712.3,0,4712.3
7/01/2011,4717.8,4718.5,4690.3,4705,0,4705
6/01/2011,4717.7,4731.6,4696.2,4725,0,4725
5/01/2011,4738.6,4748.9,4703.6,4714.9,0,4714.9
4/01/2011,4758.3,4775,4729.5,4742.5,0,4742.5
31/12/2010,4787.5,4787.9,4745.2,4745.2,313237300,4745.2
30/12/2010,4777.6,4799.9,4776.8,4790.4,505126600,4790.4
29/12/2010,4768.4,4784.9,4754.8,4775.2,0,4775.2
24/12/2010,4792.5,4797.1,4767.1,4777.3,0,4777.3
23/12/2010,4779.6,4811.9,4778.3,4799,0,4799
22/12/2010,4776.2,4786,4768.4,4778.4,0,4778.4
21/12/2010,4742.1,4782.4,4741.9,4771.9,0,4771.9
20/12/2010,4763.6,4778.5,4736.6,4736.6,0,4736.6
17/12/2010,4783.7,4783.7,4763.1,4763.1,0,4763.1
16/12/2010,4764.7,4784.3,4754.7,4784,0,4784
15/12/2010,4766.9,4781.9,4757.1,4767.8,0,4767.8
14/12/2010,4760.8,4773,4755.8,4766.9,0,4766.9
13/12/2010,4750.1,4775.7,4749.6,4757.1,0,4757.1
10/12/2010,4739.9,4750,4732.5,4745.9,0,4745.9
9/12/2010,4702.8,4747.1,4702.2,4741.3,0,4741.3
8/12/2010,4726.7,4726.7,4694.9,4699.9,0,4699.9
7/12/2010,4692.1,4737.6,4690.9,4726.8,0,4726.8
6/12/2010,4696.3,4706.8,4688,4688.6,0,4688.6
3/12/2010,4687.9,4717.1,4682.3,4694.2,0,4694.2
2/12/2010,4604.7,4686,4604.1,4676.2,0,4676.2
1/12/2010,4581.4,4586.8,4557,4586.6,0,4586.6
30/11/2010,4616.4,4616.4,4584.3,4584.4,0,4584.4
29/11/2010,4594.3,4623.5,4557.3,4618.5,0,4618.5
26/11/2010,4599.1,4616.5,4594,4598.3,0,4598.3
25/11/2010,4595.5,4607.2,4583.2,4593.4,0,4593.4
24/11/2010,4580.5,4586.7,4551.2,4584.6,0,4584.6
23/11/2010,4638.9,4640.2,4586.8,4589.1,0,4589.1
22/11/2010,4639.2,4672,4636.7,4643.5,0,4643.5
19/11/2010,4650.3,4673.8,4615.5,4629.2,0,4629.2
18/11/2010,4624.4,4644.1,4612,4640.2,0,4640.2
17/11/2010,4678.1,4678.1,4622.3,4624.3,0,4624.3
16/11/2010,4697.8,4709.5,4670.5,4700.3,0,4700.3
15/11/2010,4694.6,4714.2,4681.3,4688,0,4688
12/11/2010,4728,4732.4,4681.6,4692.7,0,4692.7
11/11/2010,4704.8,4740.2,4704.2,4728.6,0,4728.6
10/11/2010,4740.9,4753.8,4686.1,4699.8,0,4699.8
9/11/2010,4769.8,4775.1,4731,4740.7,0,4740.7
8/11/2010,4802.3,4810.5,4774.5,4778.4,0,4778.4
5/11/2010,4770.1,4815,4769.2,4800.6,0,4800.6
4/11/2010,4716.5,4756.9,4715.1,4745.3,0,4745.3
3/11/2010,4705,4734.9,4701.7,4722.6,0,4722.6
2/11/2010,4696.1,4706.5,4676.7,4701.4,651733200,4701.4
1/11/2010,4665.7,4705.4,4664.8,4698.5,753375400,4698.5
29/10/2010,4689.3,4691.7,4655.6,4661.6,0,4661.6
28/10/2010,4657,4700.7,4656.3,4684.9,0,4684.9
27/10/2010,4684.8,4698,4641,4648.1,0,4648.1
26/10/2010,4709.4,4711.1,4684.6,4687.8,0,4687.8
25/10/2010,4644.4,4725.9,4641.1,4710,0,4710
22/10/2010,4627.5,4648.2,4622.3,4648.2,0,4648.2
21/10/2010,4636.7,4661.4,4622,4622.9,0,4622.9
20/10/2010,4641.8,4641.8,4583,4624.9,0,4624.9
19/10/2010,4658.3,4681.9,4655.7,4655.7,0,4655.7
18/10/2010,4688.8,4688.8,4638.7,4651.9,0,4651.9
15/10/2010,4691.5,4696.3,4660.6,4689,0,4689
14/10/2010,4635.7,4700.4,4635.5,4699.1,0,4699.1
13/10/2010,4626.3,4656.8,4619.6,4619.9,0,4619.9
12/10/2010,4690.6,4690.8,4617.4,4618.2,0,4618.2
11/10/2010,4686.8,4713,4686.8,4697.5,0,4697.5
8/10/2010,4684.7,4690.7,4666.8,4681.4,0,4681.4
7/10/2010,4689.8,4697.3,4668.3,4691.3,0,4691.3
6/10/2010,4621.6,4693.3,4621.6,4686.8,0,4686.8
5/10/2010,4612.8,4620.6,4559.2,4606.9,0,4606.9
4/10/2010,4587.1,4643.9,4587,4625.3,0,4625.3
1/10/2010,4593.1,4617.4,4559,4579.2,0,4579.2
30/09/2010,4645.6,4649.1,4582.9,4582.9,0,4582.9
29/09/2010,4675.9,4698,4643,4645,0,4645
28/09/2010,4670.3,4682.3,4657.2,4669.8,0,4669.8
27/09/2010,4620,4681.1,4619.6,4675.4,0,4675.4
24/09/2010,4622.1,4622.1,4585.1,4601.9,0,4601.9
23/09/2010,4623,4634.8,4609.6,4633.6,0,4633.6
22/09/2010,4616.2,4641.2,4616.2,4625.2,0,4625.2
21/09/2010,4639.3,4664.5,4617.5,4617.5,0,4617.5
20/09/2010,4633.4,4633.4,4604.8,4631.3,0,4631.3
17/09/2010,4614.3,4648.2,4614.3,4638.9,0,4638.9
16/09/2010,4661.8,4667.6,4603.6,4605.3,0,4605.3
15/09/2010,4627.2,4670.1,4627.1,4661.5,0,4661.5
14/09/2010,4623.1,4649.1,4622.7,4626.5,0,4626.5
13/09/2010,4575.2,4622.7,4574,4614.9,0,4614.9
10/09/2010,4583.2,4598.5,4560.3,4560.3,0,4560.3
9/09/2010,4542.7,4593,4542.3,4582.2,0,4582.2
8/09/2010,4560.6,4568,4532.6,4537.2,0,4537.2
7/09/2010,4570.3,4588.8,4555.3,4573.2,0,4573.2
6/09/2010,4547.2,4575.5,4544.2,4575.5,0,4575.5
3/09/2010,4536.9,4558.7,4527.3,4541.2,0,4541.2
2/09/2010,4513.4,4552.7,4513.4,4532.7,0,4532.7
1/09/2010,4413.3,4501.8,4413.3,4495.7,0,4495.7
31/08/2010,4438.8,4442.5,4403.9,4404.2,0,4404.2
30/08/2010,4381.2,4456.4,4379.5,4452.7,0,4452.7
27/08/2010,4348,4379,4330.2,4370.1,0,4370.1
26/08/2010,4324.5,4356,4320.3,4356,0,4356
25/08/2010,4369,4369.1,4313.9,4320.1,0,4320.1
24/08/2010,4421.9,4421.9,4378,4381.3,0,4381.3
23/08/2010,4433,4439.4,4418.2,4429,0,4429
20/08/2010,4466.4,4467.3,4409.5,4430.9,0,4430.9
19/08/2010,4467.3,4479,4454.9,4479,0,4479
18/08/2010,4460.8,4494.9,4459.7,4474.9,0,4474.9
17/08/2010,4438.4,4486.1,4423.9,4477,0,4477
16/08/2010,4448.7,4450.8,4402.6,4438.5,0,4438.5
13/08/2010,4401.7,4459.6,4393.3,4459.6,0,4459.6
12/08/2010,4436.8,4436.8,4382.1,4400.9,0,4400.9
11/08/2010,4531.2,4531.9,4455.5,4455.5,0,4455.5
10/08/2010,4592.8,4597,4538.4,4540.7,0,4540.7
9/08/2010,4559.5,4598.7,4540.1,4594.9,0,4594.9
6/08/2010,4564,4566.1,4545.2,4566.1,0,4566.1
5/08/2010,4550.1,4580.5,4549.8,4566.5,0,4566.5
4/08/2010,4568.9,4569,4541.6,4542.1,0,4542.1
3/08/2010,4558.1,4584.1,4554,4571.6,0,4571.6
2/08/2010,4495.1,4541.6,4494.3,4541.6,0,4541.6
30/07/2010,4518.1,4519,4480.6,4493.5,0,4493.5
29/07/2010,4528.9,4531.6,4503.6,4524.1,0,4524.1
28/07/2010,4497.9,4530.6,4487.2,4529.9,0,4529.9
27/07/2010,4489.8,4520.3,4486.8,4497.4,0,4497.4
26/07/2010,4466.7,4503.1,4466.6,4486.1,0,4486.1
23/07/2010,4394.4,4472.3,4394.2,4458.4,0,4458.4
22/07/2010,4410.2,4414.3,4374.7,4374.7,0,4374.7
21/07/2010,4416.6,4435.6,4402.1,4412.7,0,4412.7
20/07/2010,4363.7,4416,4361.1,4403.6,0,4403.6
19/07/2010,4404.2,4404.2,4345.2,4358.3,0,4358.3
16/07/2010,4443.5,4458.7,4413.5,4422.7,0,4422.7
15/07/2010,4456.6,4465.6,4427.1,4442.6,0,4442.6
14/07/2010,4401.3,4462.4,4400.2,4462.4,0,4462.4
13/07/2010,4402.7,4429.1,4380.3,4380.3,0,4380.3
12/07/2010,4396.7,4419.7,4386.2,4409.9,0,4409.9
9/07/2010,4359.8,4397.5,4350.3,4396.3,0,4396.3
8/07/2010,4278,4356.9,4277.7,4356.9,0,4356.9
7/07/2010,4280.4,4290.8,4234.3,4254.6,0,4254.6
6/07/2010,4215.1,4276.1,4182.3,4276.1,0,4276.1
5/07/2010,4239.7,4260.1,4217.1,4222.1,0,4222.1
2/07/2010,4249.7,4281.6,4222.7,4238.7,0,4238.7
1/07/2010,4284.6,4285.8,4214.7,4237.5,0,4237.5
30/06/2010,4318.7,4319,4249.5,4301.5,0,4301.5
29/06/2010,4380.8,4410.5,4343.4,4345.7,0,4345.7
28/06/2010,4419.7,4433.4,4369.6,4384.5,0,4384.5
25/06/2010,4467.2,4467.2,4409.3,4413,0,4413
24/06/2010,4503.7,4519.2,4478.8,4479.7,0,4479.7
23/06/2010,4543.4,4544.5,4486.1,4486.1,0,4486.1
22/06/2010,4604.2,4604.2,4557.7,4558.3,0,4558.3
21/06/2010,4568,4622,4566.9,4612.6,0,4612.6
18/06/2010,4526.7,4561.5,4526,4551.9,0,4551.9
17/06/2010,4556.4,4563.3,4514.9,4527.3,0,4527.3
15/06/2010,4505.4,4517.2,4490.9,4505,0,4505
11/06/2010,4457.4,4506.7,4457.4,4505.5,0,4505.5
10/06/2010,4385.6,4445.9,4385.6,4435.3,0,4435.3
9/06/2010,4386.4,4390,4354.6,4385.3,0,4385.3
8/06/2010,4323.3,4385.5,4323,4381.2,0,4381.2
7/06/2010,4410.4,4410.4,4299.8,4325.9,0,4325.9
4/06/2010,4471,4471,4430.7,4449.4,0,4449.4
3/06/2010,4404.1,4489.1,4403.9,4486,0,4486
2/06/2010,4403.2,4428.7,4374.2,4381,0,4381
1/06/2010,4430.6,4430.6,4383.8,4413.1,0,4413.1
31/05/2010,4447.7,4453.4,4427.5,4429.7,0,4429.7
28/05/2010,4397.2,4460.8,4397.2,4457.5,0,4457.5
27/05/2010,4313.8,4379.2,4293,4379.2,0,4379.2
26/05/2010,4295.2,4365.6,4295.2,4307.2,0,4307.2
25/05/2010,4375.3,4375.3,4265.3,4265.3,0,4265.3
24/05/2010,4319.9,4395.4,4303.1,4395.4,0,4395.4
21/05/2010,4287.6,4308,4175.7,4305.4,0,4305.4
20/05/2010,4391.5,4404.6,4316.5,4316.5,0,4316.5
19/05/2010,4456.4,4458.4,4387.1,4387.1,0,4387.1
18/05/2010,4479.6,4503.3,4445.9,4470.7,0,4470.7
17/05/2010,4587.6,4587.6,4467.2,4467.2,0,4467.2
14/05/2010,4639.6,4639.8,4596.2,4611.1,0,4611.1
13/05/2010,4588.8,4652.8,4588.3,4652.8,0,4652.8
12/05/2010,4555.2,4612.8,4550.9,4573,0,4573
11/05/2010,4607.7,4630.7,4548,4548,0,4548
10/05/2010,4497.2,4599.8,4497.2,4599.8,0,4599.8
7/05/2010,4542,4551,4427.3,4480.7,0,4480.7
6/05/2010,4654.4,4654.4,4570.6,4573.2,0,4573.2
5/05/2010,4713.3,4713.3,4641.4,4674,0,4674
4/05/2010,4779,4804.5,4737.1,4737.1,0,4737.1
3/05/2010,4782.8,4788.8,4753.4,4785.5,0,4785.5
30/04/2010,4793.3,4822.7,4792.5,4807.4,0,4807.4
29/04/2010,4817.7,4818.7,4779.3,4785.6,0,4785.6
28/04/2010,4849.1,4851.2,4785.4,4822.8,0,4822.8
27/04/2010,4886.8,4911.9,4872.4,4880,0,4880
23/04/2010,4903.8,4903.9,4875.8,4881.5,896401500,4881.5
22/04/2010,4942.6,4942.6,4887.8,4907.4,0,4907.4
21/04/2010,4926.9,4970.2,4926.2,4954.3,0,4954.3
20/04/2010,4914.2,4944.9,4914.2,4925.8,0,4925.8
19/04/2010,4965.4,4965.4,4909.4,4915.1,0,4915.1
16/04/2010,4999,5002.2,4973.4,4984.7,0,4984.7
15/04/2010,5003.3,5025.1,5000.8,5001.9,0,5001.9
14/04/2010,4958.3,4996.8,4957.6,4994.7,0,4994.7
13/04/2010,4978.6,4978.6,4944.5,4951.6,0,4951.6
12/04/2010,4957.5,4986.1,4957.5,4984.3,0,4984.3
9/04/2010,4943.7,4958.4,4940.8,4948.1,0,4948.1
8/04/2010,4944.3,4944.9,4930.8,4937.9,0,4937.9
7/04/2010,4953.8,4971.3,4953.6,4960.9,0,4960.9
6/04/2010,4924.7,4956.6,4924.7,4953.7,0,4953.7
1/04/2010,4880,4907.7,4879.5,4907.7,0,4907.7
31/03/2010,4911.6,4928.9,4875.5,4875.5,0,4875.5
30/03/2010,4908.3,4924.2,4904.4,4916.8,0,4916.8
29/03/2010,4902.5,4912,4890.4,4897.3,0,4897.3
26/03/2010,4878.6,4896.9,4834.8,4896.9,0,4896.9
25/03/2010,4883,4890.8,4871.9,4885.4,0,4885.4
24/03/2010,4885.4,4911.1,4885.4,4891.5,0,4891.5
23/03/2010,4839.6,4882.4,4839.2,4874.8,0,4874.8
22/03/2010,4857.2,4857.5,4826.9,4830.2,0,4830.2
19/03/2010,4862.6,4875.8,4854.6,4872.2,0,4872.2
18/03/2010,4860.6,4874.4,4846.8,4863.1,0,4863.1
17/03/2010,4806,4853.2,4806,4853.2,0,4853.2
16/03/2010,4785.6,4806.4,4781.1,4797.2,0,4797.2
15/03/2010,4820.6,4836,4784.1,4784.1,0,4784.1
12/03/2010,4814.3,4835.9,4812.2,4818.1,0,4818.1
11/03/2010,4821.4,4840.1,4805.4,4814.2,0,4814.2
10/03/2010,4818.6,4837.6,4804.3,4820,0,4820
9/03/2010,4806.1,4828.1,4791.1,4820.1,0,4820.1
8/03/2010,4787.8,4828.5,4787.8,4807.9,0,4807.9
5/03/2010,4753.4,4780.4,4750.2,4767.2,0,4767.2
4/03/2010,4743.2,4750.7,4724.8,4750.5,0,4750.5
3/03/2010,4708.8,4745.7,4706.3,4735.7,0,4735.7
2/03/2010,4694.4,4716.2,4683.5,4701.9,0,4701.9
1/03/2010,4633.1,4686.5,4633.1,4686.5,0,4686.5
26/02/2010,4607.2,4637.7,4593.3,4637.7,0,4637.7
25/02/2010,4656.4,4689.9,4589.9,4594.1,0,4594.1
24/02/2010,4702.4,4702.4,4641,4648.5,0,4648.5
23/02/2010,4705.6,4718.3,4688.2,4718.3,0,4718.3
22/02/2010,4654.7,4717.5,4654.7,4717.5,0,4717.5
19/02/2010,4662.5,4672.2,4609.6,4635.1,0,4635.1
18/02/2010,4672.7,4673.1,4633.4,4654.9,0,4654.9
17/02/2010,4586.2,4672.9,4585.4,4667.9,0,4667.9
16/02/2010,4550.4,4598.2,4550.4,4567.8,0,4567.8
15/02/2010,4558.5,4568.7,4537.9,4545.5,0,4545.5
12/02/2010,4566.1,4593.3,4545,4562.1,0,4562.1
11/02/2010,4512.1,4565.3,4510.9,4554.3,0,4554.3
10/02/2010,4534,4570.7,4498.9,4513.4,0,4513.4
9/02/2010,4513.3,4513.4,4464.9,4505.1,0,4505.1
8/02/2010,4521.7,4551,4515.6,4521.4,0,4521.4
5/02/2010,4581.5,4584.4,4488.4,4514.1,0,4514.1
4/02/2010,4638.4,4640,4598.3,4621.6,0,4621.6
3/02/2010,4631,4656.9,4619,4647.9,0,4647.9
2/02/2010,4550.5,4605.4,4548.7,4605.3,0,4605.3
1/02/2010,4569.9,4588.5,4524.1,4524.1,0,4524.1
29/01/2010,4656.6,4656.7,4566.7,4569.6,0,4569.6
28/01/2010,4653.3,4676.1,4642.6,4673.3,0,4673.3
27/01/2010,4705.9,4707.4,4628.6,4644.6,0,4644.6
25/01/2010,4725.7,4726.6,4679.9,4717.9,0,4717.9
22/01/2010,4793.9,4793.9,4716,4750.6,0,4750.6
21/01/2010,4854.2,4854.9,4822.2,4827.2,0,4827.2
20/01/2010,4874.7,4905.8,4865.6,4868.2,0,4868.2
19/01/2010,4914.9,4930,4861.2,4861.2,0,4861.2
18/01/2010,4890.6,4917.1,4865.6,4911.1,0,4911.1
15/01/2010,4896.5,4905.4,4857.8,4899.6,0,4899.6
14/01/2010,4876,4920.5,4875.1,4898,0,4898
13/01/2010,4886.3,4887,4852.9,4868.1,0,4868.1
12/01/2010,4938.6,4940,4893.1,4899.5,0,4899.5
11/01/2010,4921.9,4955.1,4921.7,4950.7,0,4950.7
8/01/2010,4900.3,4937.9,4900.3,4912.1,0,4912.1
7/01/2010,4922.8,4938.1,4898.9,4899.4,0,4899.4
6/01/2010,4927.7,4938.5,4915.3,4921.4,0,4921.4
5/01/2010,4887.3,4930.7,4887.3,4924.3,0,4924.3
4/01/2010,4864.9,4888.7,4862.3,4876.3,0,4876.3
31/12/2009,4842.1,4873.6,4842.1,4870.6,0,4870.6
30/12/2009,4844.4,4867.8,4833.3,4833.3,0,4833.3
29/12/2009,4796.5,4858,4796.5,4845.1,0,4845.1
24/12/2009,4749.3,4790.9,4749.3,4790.9,0,4790.9
23/12/2009,4704.5,4742.6,4694.9,4739.3,0,4739.3
22/12/2009,4643.7,4704.2,4643.7,4704.2,0,4704.2
21/12/2009,4660.4,4693.5,4635.1,4635.1,0,4635.1
18/12/2009,4653.5,4657.3,4604.7,4650.5,0,4650.5
17/12/2009,4674,4703.1,4649.2,4670.3,0,4670.3
16/12/2009,4671,4689.1,4656.1,4661.9,0,4661.9
15/12/2009,4660,4691.1,4658.6,4673.5,0,4673.5
14/12/2009,4635.6,4654,4608.3,4654,0,4654
11/12/2009,4611.8,4646,4611.8,4635.2,0,4635.2
10/12/2009,4637.3,4652.4,4596.6,4606.7,0,4606.7
9/12/2009,4662.9,4662.9,4596.2,4637.9,0,4637.9
8/12/2009,4676.5,4697.2,4655.6,4670.6,0,4670.6
7/12/2009,4707.4,4723.1,4651.1,4676.5,0,4676.5
4/12/2009,4760.4,4760.6,4687.6,4702.2,0,4702.2
3/12/2009,4764.5,4787,4754.4,4774.6,0,4774.6
2/12/2009,4733,4795.2,4732.9,4762.4,0,4762.4
1/12/2009,4696.9,4719,4675.4,4719,0,4719
30/11/2009,4592.8,4707.9,4592.8,4701.4,0,4701.4
27/11/2009,4674.1,4674.1,4562.7,4572.1,0,4572.1
26/11/2009,4731.3,4751.3,4698.2,4708.6,0,4708.6
25/11/2009,4691,4722.9,4673.2,4722.2,0,4722.2
24/11/2009,4724.4,4763.9,4685,4685,0,4685
23/11/2009,4688.8,4725.4,4681.1,4717,0,4717
20/11/2009,4734,4734,4673.2,4685.8,0,4685.8
19/11/2009,4739,4761.3,4728.9,4749.2,0,4749.2
18/11/2009,4729.4,4780.4,4729.4,4739,0,4739
17/11/2009,4768.2,4799,4729.4,4729.4,0,4729.4
16/11/2009,4715.9,4760.5,4715.9,4755.2,0,4755.2
13/11/2009,4732.6,4732.6,4690.9,4706.4,0,4706.4
12/11/2009,4760.9,4796.6,4746.4,4747.9,0,4747.9
11/11/2009,4736.7,4768,4734.5,4757,0,4757
10/11/2009,4696.5,4756.8,4695.6,4733.6,0,4733.6
9/11/2009,4596.8,4680.3,4596.5,4674.9,0,4674.9
6/11/2009,4528,4594,4527.5,4594,0,4594
5/11/2009,4536.5,4558.7,4502.5,4508,0,4508
4/11/2009,4533.9,4559.5,4518,4540.1,0,4540.1
3/11/2009,4548.3,4579.2,4517.6,4531.5,0,4531.5
2/11/2009,4611,4611.3,4517.6,4540.4,0,4540.4
30/10/2009,4602.7,4673.6,4602.7,4643.2,0,4643.2
29/10/2009,4653.2,4654,4562.5,4574.7,0,4574.7
28/10/2009,4751.2,4764.2,4682.7,4685.1,0,4685.1
27/10/2009,4813.7,4813.7,4751.4,4753.5,0,4753.5
26/10/2009,4845.8,4848.8,4811.6,4830.3,0,4830.3
23/10/2009,4826.5,4868,4826.5,4859.4,0,4859.4
22/10/2009,4830.5,4844.9,4809.2,4812.8,0,4812.8
21/10/2009,4837.9,4842.4,4819.2,4838.6,0,4838.6
20/10/2009,4808.7,4871.3,4808.3,4846.2,0,4846.2
19/10/2009,4830.4,4830.4,4772.1,4792.8,0,4792.8
16/10/2009,4858.9,4877.1,4834.5,4836.4,0,4836.4
15/10/2009,4845.4,4895.3,4845.4,4859.9,0,4859.9
14/10/2009,4782.1,4840.1,4781.1,4831.1,0,4831.1
13/10/2009,4743.9,4797.2,4743.9,4785.7,0,4785.7
12/10/2009,4761.2,4786.3,4736.9,4739.8,0,4739.8
9/10/2009,4780.3,4803.5,4749.6,4752.9,0,4752.9
8/10/2009,4698.5,4780,4687.9,4768.6,0,4768.6
7/10/2009,4613,4708.3,4612.8,4695.7,0,4695.7
6/10/2009,4589.3,4641.3,4582.9,4591.6,0,4591.6
5/10/2009,4601.3,4618.3,4573.3,4573.3,0,4573.3
2/10/2009,4671.6,4671.6,4601.5,4601.7,0,4601.7
1/10/2009,4738.8,4757.7,4696.9,4701.1,0,4701.1
30/09/2009,4746.7,4767.8,4730,4743.6,0,4743.6
29/09/2009,4696.8,4767.9,4696.8,4753.1,0,4753.1
28/09/2009,4703.8,4705.5,4645,4677.4,0,4677.4
25/09/2009,4686.2,4727,4639.4,4713.3,0,4713.3
24/09/2009,4719.9,4726.5,4692.3,4701.2,0,4701.2
